ID_Joueur;Poste;Period Name;Date;Jour;Unnamed: 5;TAGS;Semaine;Nombre de sance;Period Number;TDJ;MinutesJoues;Duration;Dure;Dist;Distance - Z1;Distance - Z1-2;Distance - Z1-3;Distance - Z1-3/min;Distance - Z2;Distance - Z2-4;Distance - Z2-6;Distance - Z3;Distance - Z3-6;Distance - Z4;HID 16;Distance - Z4-6/min;Distance - Z5;HID 21;Distance - Z5-6/min;Sup 24;% Marche;Running (Z3-4);Jogging & Walking (Z1-2);High Speed Running (Z5-6);High Speed Running (Z4-6);Speed - Avg;Speed - Avg (m/min);Speed - Avg (yard/min);%Vmax;Vmax;Speed Exertion;Speed Exertion /min;Accel Load;Accel Load - Density;Accel Load.1;Accel - Z1;Accel - Z1-3;Accel - Z1-3/min;Accel - Z2;Accel - Z2-3;Accel - % Z2-3;Accel - Z2-3/min;Accel - Z3;Accel - % Z3;Decel - Z1;Decel - Z1-3;Decel - Z1-3/min;Decel - Z2;Decel - Z2-3;Decel Z2-3/min;Decel - Z3;HR Exertion;HML Dist;% HMLD;Met. Load - Distance;Collisions;Running Imbalance
1269;;COMPENSATOIRE;;;;;;;13;0,004;6,33;00:06:20;;375,11;229,38;281;292,18;46,09;51,62;88,54;145,65;11,18;94,03;25,74;82,85;13,07;35,1;57,11;9,01;22,01;61,15;36,92;281;57,11;82,85;3,55;59,17;64,71;332,62;28;1,42;0,22;98,85;0,26;2,64;0;3;0,47;3;3;100;0,47;0;0;2;2;0,32;0;0;0;0;381;72,56;19,34;375,04;0;0
1270;;COMPENSATOIRE;;;;;;;13;0,004;6,33;00:06:20;;316,46;179,01;195,64;208,17;32,84;16,63;57,94;137,15;12,53;120,52;28,78;107,99;17,04;38,6;79,21;12,5;40,61;56,57;41,31;195,64;79,21;107,99;3;49,92;54,59;321,05;26,84;1,09;0,17;79,83;0,21;2,52;0;4;0,63;4;4;100;0,63;0;0;3;4;0,63;1;1;0,16;0;381;102,48;32,38;316,16;0;-3,36
1271;M;ENT;17/09/2020;jeudi;4- Jeudi;D/ J-2;Sem 38 2020;6.0;6;0,05;72,02;01:26:32;87;6742,99;3041,46;5083,87;6243,25;86,69;2042,41;3588,81;3700,27;1159,38;1657,86;387,02;498,48;6,92;95,05;111,46;1,55;16,41;45,11;1546,4;5083,87;111,46;498,48;5,62;93,63;102,4;304,89;25,24;58,77;0,82;2254,26;0,52;3,34;58;62;0,86;4;4;6,45;0,06;0;0;39;48;0,67;7;9;0,12;2;4210,97;1374,29;20,38;6742,9;6;0,7
1272;LAT;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;1;0,037;53,38;01:02:23;62;3327,87;2268,7;3060,69;3304,31;61,9;791,99;1059,15;1059,15;243,62;267,16;23,54;23,54;0,44;0;0;0;0;68,17;267,16;3060,69;0;23,54;3,74;62,34;68,17;236,17;19,29;15,51;0,29;1459,95;0,46;4,39;18;18;0,34;0;0;0;0;0;0;21;21;0,39;0;0;0;0;3202,9;440,02;13,22;3327,85;1;-4,62
1273;LAT;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;5.0;1;0,037;53,38;01:02:23;62;3858,22;2347,71;3317,38;3630,16;68;969,67;1452,05;1509,44;312,78;539,77;169,6;226,99;4,25;57,39;57,39;1,08;0;60,85;482,38;3317,38;57,39;226,99;4,34;72,27;79,04;280,64;23,78;23,54;0,44;1504,73;0,47;3,9;23;23;0,43;0;0;0;0;0;0;18;20;0,37;2;2;0,04;0;3202,9;580,01;15,03;3858,17;0;2,47
1274;M;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;5.0;1;0,037;53,38;01:02:23;62;4438,01;2335,21;3684,16;4211,59;78,89;1348,95;2049,89;2102,83;527,43;753,88;173,51;226,45;4,24;45,91;52,94;0,99;7,03;52,62;700,94;3684,16;52,94;226,45;4,99;83,13;90,92;319,64;25,75;29,94;0,56;1725,58;0,54;3,89;36;36;0,67;0;0;0;0;0;0;31;34;0,64;3;3;0,06;0;3202,97;820,14;18,48;4438,04;1;-2,69
1275;DC;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;5.0;1;0,037;53,38;01:02:23;62;3489,53;2378,07;3189,61;3401,27;63,71;811,54;1102,79;1111,46;211,66;299,92;79,59;88,26;1,65;8,67;8,67;0,16;0;68,15;291,25;3189,61;8,67;88,26;3,92;65,37;71,49;276,29;23,02;17,63;0,33;1432,65;0,45;4,11;19;20;0,37;1;1;5;0,02;0;0;15;17;0,32;2;2;0,04;0;3203,08;402,39;11,53;3489,52;2;0,33
1276;M;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;5.0;1;0,037;53,38;01:02:23;62;4113,76;2424,29;3633,15;4031,77;75,52;1208,86;1689,51;1689,51;398,62;480,65;82,03;82,03;1,54;0;0;0;0;58,93;480,65;3633,15;0;82,03;4,62;77,06;84,27;262,93;19,43;24,54;0,46;1726,29;0,54;4,2;22;22;0,41;0;0;0;0;0;0;30;30;0,56;0;0;0;0;3202,85;657,09;15,97;4113,8;6;4,83
1277;LAT;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;1;0,037;53,38;01:02:23;62;4051,07;2335,65;3369,14;3785,11;70,9;1033,49;1650,48;1714,86;415,97;681,37;201,02;265,4;4,97;49,87;64,38;1,21;14,51;57,66;616,99;3369,14;64,38;265,4;4,55;75,89;82,99;345,11;25,69;28,1;0,53;1662,03;0,52;4,1;34;35;0,66;1;1;2,86;0,02;0;0;29;36;0,67;6;7;0,13;1;3202,98;779,3;19,24;4051,06;2;-4,69
1278;ATT;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;2;0,037;53,38;01:02:23;62;4194,49;2424,63;3630,66;3983,8;74,63;1206,03;1736,71;1769,81;353,14;563,78;177,54;210,64;3,95;33,1;33,1;0,62;0;57,81;530,68;3630,66;33,1;210,64;4,71;78,57;85,93;332,58;22,54;25,16;0,47;1769,12;0,55;4,22;35;39;0,73;4;4;10,26;0,07;0;0;31;36;0,67;5;5;0,09;0;3203,07;696,04;16,59;4194,43;0;-1,22
1279;M;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;2;0,037;53,38;01:02:23;62;3477,5;2392,69;3184,66;3412,46;63,92;791,97;1084,81;1084,81;227,8;292,84;65,04;65,04;1,22;0;0;0;0;68,8;292,84;3184,66;0;65,04;3,91;65,14;71,24;232,95;19,22;17,61;0,33;1533,09;0,48;4,41;20;20;0,37;0;0;0;0;0;0;14;16;0,3;2;2;0,04;0;3167,75;468,7;13,48;3477,52;3;-8,8
1280;ATT;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;5.0;3;0,037;53,38;01:02:23;62;3223,75;2135,04;2944,12;3153,22;59,07;809,08;1074,39;1088,17;209,1;279,09;56,21;69,99;1,31;13,78;13,78;0,26;0;66,23;265,31;2944,12;13,78;69,99;3,62;60,39;66,04;263,16;22,15;15,21;0,28;1309,19;0,41;4,06;21;21;0,39;0;0;0;0;0;0;11;11;0,21;0;0;0;0;3202,98;396,13;12,29;3223,76;4;1,42
1281;M;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;3;0,037;53,38;01:02:23;62;4150,1;2548,06;3712,34;4054,97;75,96;1164,28;1578,95;1602,05;342,63;437,77;72,04;95,14;1,78;23,1;23,1;0,43;0;61,4;414,67;3712,34;23,1;95,14;4,66;77,74;85,02;305,28;22,81;26,82;0,5;1784,95;0,56;4,3;21;21;0,39;0;0;0;0;0;0;25;27;0,51;2;2;0,04;0;3202,98;579,77;13,97;4150,11;2;3,92
1282;DC;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;3;0,037;53,38;01:02:23;62;3631,36;2232,19;3164,38;3423,97;64,14;932,19;1359,3;1399,15;259,59;466,96;167,52;207,37;3,88;39,85;39,85;0,75;0;61,47;427,11;3164,38;39,85;207,37;4,08;68,02;74,39;275,32;23,71;18,81;0,35;1712,16;0,53;4,71;34;37;0,69;3;3;8,11;0,06;0;0;24;36;0,67;12;12;0,22;0;3202,99;603,15;16,61;3631,35;0;1,29
1283;ATT;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;3;0,037;53,38;01:02:23;62;3663,13;2468,01;3347,05;3573,76;66,95;879,04;1181,73;1195,14;226,71;316,1;75,98;89,39;1,67;13,41;13,41;0,25;0;67,37;302,69;3347,05;13,41;89,39;4,12;68,62;75,04;277,93;22,47;18,18;0,34;1575,78;0,49;4,3;26;26;0,49;0;0;0;0;0;0;15;20;0,37;5;5;0,09;0;3202,93;484,5;13,23;3663,14;1;1,66
1284;DC;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;3;0,037;53,38;01:02:23;62;3098,01;2242,02;2870,62;3047,17;57,08;628,6;856,01;856,01;176,55;227,41;50,86;50,86;0,95;0;0;0;0;72,37;227,41;2870,62;0;50,86;3,48;58,03;63,47;232,44;19,43;15,97;0,3;1315,99;0,41;4,25;15;15;0,28;0;0;0;0;0;0;11;15;0,28;4;4;0,07;0;3202,98;342,66;11,06;3098,03;2;-2,06
1285;M;ENT;18/09/2020;vendredi;5- Vendredi;E/ J-1;Sem 38 2020;6.0;3;0,037;53,38;01:02:23;62;3889,67;2578,79;3586,58;3784,15;70,89;1007,79;1309,68;1310,84;197,57;303,05;104,32;105,48;1,98;1,16;1,16;0,02;0;66,3;301,89;3586,58;1,16;105,48;4,37;72,86;79,68;254,31;21,05;23,76;0,45;1564,88;0,49;4,02;17;17;0,32;0;0;0;0;0;0;12;14;0,26;2;2;0,04;0;3202,98;444,88;11,44;3889,64;4;-2,02
1286;LAT;J1;19/09/2020;samedi;6- Samedi;F/ Jmatch;Sem 38 2020;6.0;1;0,048;68,53;01:51:14;111;8191,99;2844,94;5445,05;7048,39;102,82;2600,11;5107,75;5345,84;1603,34;2745,73;904,3;1142,39;16,67;194,42;238,09;3,47;43,67;34,73;2507,64;5445,05;238,09;1142,39;7,17;119,51;130,69;309,87;25,31;69,44;1,01;2204,83;0,54;2,69;32;34;0,5;2;2;5,88;0,03;0;0;38;56;0,82;16;18;0,26;2;4112,02;2072,64;25,3;8191,17;10;-0,12
1287;LAT;J1;19/09/2020;samedi;6- Samedi;F/ Jmatch;Sem 38 2020;5.0;2;0,066;94,87;01:51:14;111;10707,94;4029,66;6764,95;8588,53;90,53;2735,29;5807;6677,49;1823,58;3942,2;1248,13;2118,62;22,33;447,77;870,49;9,18;422,72;37,63;3071,71;6764,95;870,49;2118,62;6,77;112,87;123,44;384,53;32,58;91,11;0,96;3147,5;0,55;2,94;57;64;0,67;7;7;10,94;0,07;0;0;61;92;0,97;23;31;0,33;8;5691,98;3009,01;28,1;10707,76;13;-1,49
1288;M;J1;19/09/2020;samedi;6- Samedi;F/ Jmatch;Sem 38 2020;5.0;3;0,039;55,52;01:20:02;80;7392,36;2156,1;4338,11;6144,2;110,65;2182,01;4996,1;5235,53;1806,09;3053,52;1008;1247,43;22,46;218,28;239,43;4,31;21,15;29,17;2814,09;4338,11;239,43;1247,43;7,99;133,12;145,59;312,76;25,19;67,42;1,21;1871,49;0,56;2,53;33;35;0,63;2;2;5,71;0,04;0;0;42;54;0,97;8;12;0,22;4;3331,97;2146,7;29,04;7391,35;7;-1,13
1289;DC;J1;19/09/2020;samedi;6- Samedi;F/ Jmatch;Sem 38 2020;5.0;3;0,066;94,87;01:51:14;111;10622,29;4121,11;7360,15;9440,96;99,52;3239,04;6109,6;6494,5;2080,81;3255,46;789,75;1174,65;12,38;228,84;384,9;4,06;156,06;38,8;2870,56;7360,15;384,9;1174,65;6,72;111,97;122,45;375,73;31,31;85,99;0,91;2884,09;0,51;2,72;39;41;0,43;2;2;4,88;0,02;0;0;39;46;0,48;6;7;0,07;1;5691,92;2332,09;21,95;10622,06;4;-1,43
1290;;E1;;;;;;;1;0,021;30,55;00:30:33;;3504,83;1295;2244,88;2922,95;95,68;949,88;2044,42;2209,26;678,07;1259,38;416,47;581,31;19,03;112,62;164,84;5,4;52,22;36,95;1094,54;2244,88;164,84;581,31;6,88;114,72;125,46;322,23;27,93;32,76;1,07;1048,56;0,57;2,99;14;15;0,49;1;1;6,67;0,03;0;0;23;30;0,98;5;7;0,23;2;1833;1007,75;28,75;3504,82;4;0,09
1291;;E1;;;;;;;1;0,021;30,55;00:30:33;;3890,09;1327,63;2476,47;3371,11;110,35;1148,84;2424,86;2562,43;894,64;1413,59;381,38;518,95;16,99;102,46;137,57;4,5;35,11;34,13;1276,02;2476,47;137,57;518,95;7,64;127,34;139,26;326,49;28,11;38;1,24;1105,39;0,6;2,84;15;16;0,52;1;1;6,25;0,03;0;0;22;29;0,95;6;7;0,23;1;1832,99;991,8;25,5;3890,05;2;-0,45
1292;;E1;;;;;;;1;0,021;30,55;00:30:33;;3687,58;1349,05;2500,76;3183,46;104,2;1151,71;2179,99;2338,53;682,7;1186,82;345,58;504,12;16,5;120,11;158,54;5,19;38,43;36,58;1028,28;2500,76;158,54;504,12;7,24;120,71;132,01;345,41;26,87;37,33;1,22;1150,72;0,63;3,12;21;23;0,75;2;2;8,7;0,07;0;0;32;40;1,31;6;8;0,26;2;1833,09;855,3;23,19;3687,58;1;0,31
1293;;E1;;;;;;;1;0,021;30,55;00:30:33;;3634,61;1468,6;2441,06;3014,04;98,66;972,46;1934,11;2166;572,98;1193,54;388,67;620,56;20,31;159,87;231,89;7,59;72,02;40,41;961,65;2441,06;231,89;620,56;7,14;118,97;130,11;414,27;28,08;33,39;1,09;1147,17;0,63;3,16;22;25;0,82;3;3;12;0,1;0;0;27;38;1,24;9;11;0,36;2;1832,99;977,75;26,9;3634,59;0;4,68
1294;;E1;;;;;;;1;0,021;30,55;00:30:33;;4311,08;1128,75;2662,1;3718,7;121,73;1533,35;3041,05;3182,31;1056,6;1648,96;451,1;592,36;19,39;117,69;141,26;4,62;23,57;26,18;1507,7;2662,1;141,26;592,36;8,47;141,12;154,33;312,33;25,77;47,94;1,57;1225,33;0,67;2,84;25;27;0,88;2;2;7,41;0,07;0;0;28;39;1,28;9;11;0,36;2;1833;1193,57;27,69;4311,06;1;-3,46
1295;;E1;;;;;;;1;0,021;30,55;00:30:33;;3067,89;1476,15;2258,9;2607,33;85,35;782,75;1429,01;1591,71;348,43;808,96;297,83;460,53;15,07;77,63;162,7;5,33;85,07;48,12;646,26;2258,9;162,7;460,53;6,03;100,42;109,82;345,73;30,73;21,73;0,71;946,81;0,52;3,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1832,99;691,28;22,53;3067,85;3;3,93
1296;;E1;;;;;;;1;0,021;30,55;00:30:33;;3823,56;1225,73;2607,8;3281;107,4;1382,07;2464,03;2597,98;673,2;1215,91;408,76;542,71;17,76;100,32;133,95;4,38;33,63;32,06;1081,96;2607,8;133,95;542,71;7,51;125,16;136,87;328,07;26,52;36,19;1,18;1127,34;0,62;2,95;27;28;0,92;1;1;3,57;0,03;0;0;24;31;1,01;6;7;0,23;1;1832,99;973,43;25,46;3823,52;2;2,53
1297;;E1;;;;;;;1;0,021;30,55;00:30:33;;4128,02;1085,95;2368,77;3545,93;116,07;1282,82;2879,86;3042,07;1177,16;1759,25;419,88;582,09;19,05;93,24;162,21;5,31;68,97;26,31;1597,04;2368,77;162,21;582,09;8,11;135,12;147,77;319,87;27,72;40,8;1,34;1326,45;0,72;3,21;40;43;1,41;3;3;6,98;0,1;0;0;29;50;1,64;19;21;0,69;2;1833,09;1317,2;31,91;4128,01;1;0,23
1298;;E1;;;;;;;1;0,021;30,55;00:30:33;;4073,83;1213,46;2606,5;3504,81;114,72;1393,04;2714,52;2860,34;898,31;1467,3;423,17;568,99;18,62;119,09;145,82;4,77;26,73;29,79;1321,48;2606,5;145,82;568,99;8;133,35;145,83;305,89;25,32;42,22;1,38;1110,39;0,61;2,73;12;13;0,43;1;1;7,69;0,03;0;0;21;25;0,82;3;4;0,13;1;1832,99;1081,05;26,54;4073,8;3;-6,82
1299;;E1;;;;;;;1;0,021;30,55;00:30:33;;3827,22;1328,78;2565,97;3363,36;110,09;1237,19;2402,71;2498,42;797,39;1261,23;368,13;463,84;15,18;71,31;95,71;3,13;24,4;34,72;1165,52;2565,97;95,71;463,84;7,52;125,28;137,01;316,25;26,35;38,24;1,25;1060,7;0,58;2,77;18;19;0,62;1;1;5,26;0,03;0;0;15;24;0,79;8;9;0,29;1;1832,99;856,12;22,37;3827,2;0;-3,56
1300;;E1;;;;;;;2;0,011;15,83;00:15:50;;1759,31;730,63;1216,05;1492,37;94,25;485,42;960,48;1028,49;276,32;543,07;198,74;266,75;16,85;44,57;68,01;4,3;23,44;41,53;475,06;1216,05;68,01;266,75;6,67;111,11;121,52;334,16;28,96;14,58;0,92;594,34;0,63;3,38;8;8;0,51;0;0;0;0;0;0;12;17;1,07;4;5;0,32;1;949,99;484,38;27,53;1759,3;1;0,7
1301;;E1;;;;;;;2;0,011;15,83;00:15:50;;1806,02;695,67;1260,13;1608,41;101,58;564,46;1076,78;1110,29;348,28;545,83;164,04;197,55;12,48;28,07;33,51;2,12;5,44;38,52;512,32;1260,13;33,51;197,55;6,84;114,06;124,74;287,94;24,8;17,39;1,1;604,83;0,64;3,35;13;14;0,88;1;1;7,14;0,06;0;0;11;16;1,01;5;5;0,32;0;949,99;433,75;24,02;1805,97;0;-0,76
1302;;E1;;;;;;;2;0,011;15,83;00:15:50;;2019,73;718,91;1339,42;1674,41;105,75;620,51;1198,16;1300,81;334,99;680,3;242,66;345,31;21,81;72,44;102,65;6,48;30,21;35,59;577,65;1339,42;102,65;345,31;7,65;127,56;139,5;342,95;26,67;20,15;1,27;639,17;0,67;3,16;12;13;0,82;1;1;7,69;0,06;0;0;17;24;1,52;6;7;0,44;1;949,99;555,3;27,49;2019,71;1;-0,21
1303;;E1;;;;;;;2;0,011;15,83;00:15:50;;1903,42;777,03;1268,44;1581,48;99,88;491,41;1032,9;1126,31;313,04;634,9;228,45;321,86;20,33;88,04;93,41;5,9;5,37;40,82;541,49;1268,44;93,41;321,86;7,21;120,22;131,47;360,25;24,42;16,57;1,05;627,05;0,66;3,29;13;16;1,01;3;3;18,75;0,19;0;0;17;21;1,33;4;4;0,25;0;949,99;525,36;27,6;1903,34;0;5,79
1304;;E1;;;;;;;2;0,011;15,83;00:15:50;;2022,58;682;1437,69;1855,6;117,2;755,69;1335,19;1340,52;417,91;584,83;161,59;166,92;10,54;5,33;5,33;0,34;0;33,72;579,5;1437,69;5,33;166,92;7,66;127,74;139,7;263,59;21,75;21,11;1,33;621,29;0,65;3,07;9;9;0,57;0;0;0;0;0;0;14;15;0,95;1;1;0,06;0;949,99;472,85;23,38;2022,52;0;-1,42
1305;;E1;;;;;;;2;0,011;15,83;00:15:50;;1520,45;757,97;1067,95;1259,28;79,53;309,98;660,72;762,48;191,33;452,5;159,41;261,17;16,49;52,84;101,76;6,43;48,92;49,85;350,74;1067,95;101,76;261,17;5,76;96,03;105,02;303,45;26,97;11,28;0,71;500,49;0,53;3,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;374,8;24,65;1520,45;2;5,83
1306;;E1;;;;;;;2;0,011;15,83;00:15:50;;1875,85;745,75;1329,5;1593,24;100,63;583,75;1020,42;1130,06;263,74;546,31;172,93;282,57;17,85;88,95;109,64;6,92;20,69;39,76;436,67;1329,5;109,64;282,57;7,11;118,47;129,57;318,05;25,71;17,74;1,12;562,2;0,59;3;7;8;0,51;1;1;12,5;0,06;0;0;12;18;1,14;5;6;0,38;1;949,99;446,76;23,82;1875,82;2;5,17
1307;;E1;;;;;;;2;0,011;15,83;00:15:50;;2096,6;587,81;1284,99;1829,5;115,55;697,18;1487,29;1508,75;544,51;811,57;245,6;267,06;16,87;21,46;21,46;1,36;0;28,04;790,11;1284,99;21,46;267,06;7,95;132,42;144,81;265,74;23,03;23,15;1,46;757,43;0,8;3,61;25;26;1,64;1;1;3,85;0,06;0;0;25;33;2,08;7;8;0,51;1;949,99;694,5;33,13;2096,57;1;2,7
1308;;E1;;;;;;;2;0,011;15,83;00:15:50;;2158,7;658,22;1366,34;1923,88;121,51;708,12;1477,99;1500,48;557,54;792,36;212,33;234,82;14,83;22,49;22,49;1,42;0;30,49;769,87;1366,34;22,49;234,82;8,18;136,34;149,1;278,49;23,05;24,1;1,52;609,95;0,64;2,83;7;8;0,51;1;1;12,5;0,06;0;0;10;13;0,82;3;3;0,19;0;950;584,45;27,07;2158,7;1;-6,93
1309;;E1;;;;;;;2;0,011;15,83;00:15:50;;1863,18;724,82;1335,75;1713,81;108,24;610,93;1128,99;1138,33;378,06;527,4;140;149,34;9,43;9,34;9,34;0,59;0;38,9;518,06;1335,75;9,34;149,34;7,06;117,67;128,69;254,6;21,22;18,15;1,15;581,18;0,61;3,12;12;13;0,82;1;1;7,69;0,06;0;0;6;10;0,63;3;4;0,25;1;949,99;411,13;22,07;1863,15;0;-4,62
1310;;E2;;;;;;;3;0,01;14,17;00:14:10;;1641,2;591,53;1093,88;1398,26;98,7;502,35;1029,42;1048,21;304,38;545,86;222,69;241,48;17,05;18,79;18,79;1,33;0;36,04;527,07;1093,88;18,79;241,48;6,95;115,85;126,69;274,83;22,44;15,77;1,11;509,84;0,6;3,11;13;13;0,92;0;0;0;0;0;0;10;14;0,99;4;4;0,28;0;850;467,21;28,47;1641,24;0;0,77
1311;;E2;;;;;;;3;0,01;14,17;00:14:10;;1934,49;584,88;1171,82;1540,24;108,72;586,94;1220,44;1349,59;368,42;762,65;265,08;394,23;27,83;113,23;129,15;9,12;15,92;30,23;633,5;1171,82;129,15;394,23;8,19;136,55;149,34;342,07;25,66;22,6;1,6;613,93;0,72;3,17;16;20;1,41;4;4;20;0,28;0;0;23;32;2,26;7;9;0,64;2;849,99;640,58;33,11;1934,48;3;2,41
1312;;E2;;;;;;;3;0,01;14,17;00:14:10;;2170,79;395,83;1135,83;1716,1;121,14;740;1660,93;1775,14;580,27;1035,14;340,66;454,87;32,11;93,31;114,21;8,06;20,9;18,23;920,93;1135,83;114,21;454,87;9,19;153,23;167,58;326,79;26,33;29,95;2,11;573,05;0,67;2,64;14;14;0,99;0;0;0;0;0;0;14;21;1,48;3;7;0,49;4;850,1;771,11;35,52;2170,98;1;-2
1313;;E2;;;;;;;3;0,01;14,17;00:14:10;;1955,42;545,76;1112,41;1672,72;118,07;566,65;1350,58;1407,73;560,31;841,08;223,62;280,77;19,82;56,48;57,15;4,03;0,67;27,91;783,93;1112,41;57,15;280,77;8,28;138,03;150,95;328,36;24,26;22,51;1,59;552,38;0,65;2,82;7;8;0,56;1;1;12,5;0,07;0;0;13;15;1,06;1;2;0,14;1;850;621,94;31,81;1955,53;2;4,44
1314;;E2;;;;;;;3;0,01;14,17;00:14:10;;1747,93;542,41;1068,29;1549,64;109,39;525,88;1154,37;1205,51;481,35;679,63;147,14;198,28;14;31,33;51,14;3,61;19,81;31,03;628,49;1068,29;51,14;198,28;7,4;123,38;134,93;334,78;25,11;19,1;1,35;567,7;0,67;3,25;9;9;0,64;0;0;0;0;0;0;12;15;1,06;3;3;0,21;0;850;561,62;32,13;1747,93;0;1,75
1315;;E2;;;;;;;3;0,01;14,17;00:14:10;;1608,92;669,27;1166,69;1483,09;104,69;497,42;931,82;939,65;316,4;442,23;118;125,83;8,88;7,83;7,83;0,55;0;41,6;434,4;1166,69;7,83;125,83;6,81;113,57;124,2;260,31;22,42;15,9;1,12;496,71;0,58;3,09;6;7;0,49;1;1;14,29;0,07;0;0;7;11;0,78;4;4;0,28;0;849,99;327,11;20,33;1608,92;2;-4,87
1316;;E2;;;;;;;3;0,01;14,17;00:14:10;;1473,09;616,79;1120,23;1343,29;94,82;503,44;810,94;856,3;223,06;352,86;84,44;129,8;9,16;30,27;45,36;3,2;15,09;41,87;307,5;1120,23;45,36;129,8;6,24;103,98;113,72;327,47;27,38;13,73;0,97;499,8;0,59;3,39;7;7;0,49;0;0;0;0;0;0;4;6;0,42;1;2;0,14;1;850;294,08;19,96;1473,1;0;-3,46
1317;;E2;;;;;;;3;0,01;14,17;00:14:10;;2006,01;477,84;1074,48;1663,7;117,44;596,64;1474,97;1528,26;589,22;931,62;289,11;342,4;24,17;41,53;53,29;3,76;11,76;23,82;878,33;1074,48;53,29;342,4;8,5;141,6;154,86;305,19;25,43;25,79;1,82;633,66;0,75;3,16;15;17;1,2;2;2;11,76;0,14;0;0;24;29;2,05;3;5;0,35;2;849,99;690,37;34,41;2006,1;0;2,15
1318;;E2;;;;;;;3;0,01;14,17;00:14:10;;1769,76;570,38;1130,66;1423,86;100,51;560,28;1092,27;1199,39;293,2;639,11;238,79;345,91;24,42;81,26;107,12;7,56;25,86;32,23;531,99;1130,66;107,12;345,91;7,5;124,92;136,62;301,16;27,61;21,37;1,51;548,77;0,65;3,1;13;15;1,06;2;2;13,33;0,14;0;0;15;24;1,69;6;9;0,64;3;849,99;516,51;29,18;1769,77;2;1,11
1319;;E2;;;;;;;4;0,022;31,1;00:31:06;;3359,31;1389,21;2242,76;2843,25;91,42;853,55;1853,04;1970,37;600,49;1116,82;399;516,33;16,6;61,11;117,33;3,77;56,22;41,35;999,49;2242,76;117,33;516,33;6,48;108,02;118,13;356,33;29,1;28,87;0,93;993,47;0,53;2,96;20;21;0,68;1;1;4,76;0,03;0;0;22;24;0,77;2;2;0,06;0;1865,99;869,88;25,89;3359,2;1;-0,56
1320;;E2;;;;;;;4;0,022;31,1;00:31:06;;4005,56;1338,73;2365,81;3233,81;103,98;1027,08;2468,52;2666,1;868;1639,02;573,44;771,02;24,79;161,28;197,58;6,35;36,3;33,42;1441,44;2365,81;197,58;771,02;7,73;128,8;140,85;338,33;25,37;39,56;1,27;1291,32;0,69;3,22;32;34;1,09;2;2;5,88;0,06;0;0;37;52;1,67;10;15;0,48;5;1865,98;1325,13;33,08;4005,42;1;3,53
